execution_time,num_solutions,status,workload,xp,query,run,endpoint,optimization_time,cardinality,cost,epsilon,support,estimator,optimizer,num_walks,max_depth,beam_size,beam_extra,relaxe_stars,optimize_walk_plans
0.3518495559692383,1,ok,wdbench-ppaths,xp1,P261,1,blazegraph,0.0,,,,,,,,,,,,
0.3184611797332763,1,ok,wdbench-ppaths,xp1,P261,2,blazegraph,0.0,,,,,,,,,,,,
0.4611001014709472,51,ok,wdbench-ppaths,xp1,P277,1,blazegraph,0.0,,,,,,,,,,,,
0.3608243465423584,51,ok,wdbench-ppaths,xp1,P277,2,blazegraph,0.0,,,,,,,,,,,,
0.3255112171173095,1,ok,wdbench-ppaths,xp1,P325,1,blazegraph,0.0,,,,,,,,,,,,
0.3435008525848388,1,ok,wdbench-ppaths,xp1,P325,2,blazegraph,0.0,,,,,,,,,,,,
7.511860370635986,78,ok,wdbench-ppaths,xp1,P190,1,blazegraph,0.0,,,,,,,,,,,,
7.266249656677246,78,ok,wdbench-ppaths,xp1,P190,2,blazegraph,0.0,,,,,,,,,,,,
8.935985803604126,185,ok,wdbench-ppaths,xp1,P213,1,blazegraph,0.0,,,,,,,,,,,,
8.158736228942871,185,ok,wdbench-ppaths,xp1,P213,2,blazegraph,0.0,,,,,,,,,,,,
58.37304091453552,0,error,wdbench-ppaths,xp1,P336,1,blazegraph,0.0,,,,,,,,,,,,
66.42066860198975,0,error,wdbench-ppaths,xp1,P336,2,blazegraph,0.0,,,,,,,,,,,,
92.75160789489746,816,ok,wdbench-ppaths,xp1,P307,1,blazegraph,0.0,,,,,,,,,,,,
93.28370594978333,816,ok,wdbench-ppaths,xp1,P307,2,blazegraph,0.0,,,,,,,,,,,,
0.369870662689209,1,ok,wdbench-ppaths,xp1,P270,1,blazegraph,0.0,,,,,,,,,,,,
0.3510646820068359,1,ok,wdbench-ppaths,xp1,P270,2,blazegraph,0.0,,,,,,,,,,,,
0.3318498134613037,1,ok,wdbench-ppaths,xp1,P389,1,blazegraph,0.0,,,,,,,,,,,,
0.3296060562133789,1,ok,wdbench-ppaths,xp1,P389,2,blazegraph,0.0,,,,,,,,,,,,
236.5863025188446,3063,ok,wdbench-ppaths,xp1,P363,1,blazegraph,0.0,,,,,,,,,,,,
252.69107103347773,3080,ok,wdbench-ppaths,xp1,P363,2,blazegraph,0.0,,,,,,,,,,,,
46.44795513153076,854,ok,wdbench-ppaths,xp1,P218,1,blazegraph,0.0,,,,,,,,,,,,
33.01963448524475,855,ok,wdbench-ppaths,xp1,P218,2,blazegraph,0.0,,,,,,,,,,,,
180.00752997398376,211,ok,wdbench-ppaths,xp1,P182,1,blazegraph,0.0,,,,,,,,,,,,
184.0947377681732,210,ok,wdbench-ppaths,xp1,P182,2,blazegraph,0.0,,,,,,,,,,,,
34.24631333351135,268243,ok,wdbench-ppaths,xp1,P248,1,blazegraph,0.0,,,,,,,,,,,,
35.123093366622925,268243,ok,wdbench-ppaths,xp1,P248,2,blazegraph,0.0,,,,,,,,,,,,
14.55219054222107,4,ok,wdbench-ppaths,xp1,P246,1,blazegraph,0.0,,,,,,,,,,,,
15.628413915634155,4,ok,wdbench-ppaths,xp1,P246,2,blazegraph,0.0,,,,,,,,,,,,
0.3223621845245361,34,ok,wdbench-ppaths,xp1,P375,1,blazegraph,0.0,,,,,,,,,,,,
